122.76217,32.22,900000,[],[],[]
121.33433,31.067169999999997,310117,上海市,松江区,上海市松江区新桥镇申浜路华兴小区(一村)
119.34349999999999,31.66333,320413,江苏省,金坛区,江苏省常州市金坛区薛埠镇上阮公路
118.96217,33.94333,321322,江苏省,沭阳县,江苏省宿迁市沭阳县钱集镇张古路
123.97017,32.571830000000006,900000,[],[],[]
119.93583000000001,31.975170000000002,320411,江苏省,新北区,江苏省常州市新北区春江镇巴黎路
113.30082999999999,33.58133,410422,河南省,叶县,河南省平顶山市叶县田庄乡牛营
117.64517,32.1085,340122,安徽省,肥东县,安徽省合肥市肥东县八斗镇王黄路
123.88633,31.14,900000,[],[],[]
118.14416999999999,31.6035,340522,安徽省,含山县,安徽省马鞍山市含山县陶厂镇林村
117.42517,30.3125,341702,安徽省,贵池区,安徽省池州市贵池区梅村镇里黄石
123.04183,33.0175,900000,[],[],[]
119.26717000000001,33.66833,320803,江苏省,淮安区,江苏省淮安市淮安区钦工镇223乡道
120.4885,31.91333,320582,江苏省,张家港市,江苏省苏州市张家港市金港镇腰沟埭
114.43883000000001,33.518,411623,河南省,商水县,河南省周口市商水县舒庄乡026县道
113.30667,33.559169999999995,410422,河南省,叶县,河南省平顶山市叶县田庄乡杨湾移民村
117.03717,32.91133,340321,安徽省,怀远县,安徽省蚌埠市怀远县白莲坡镇135乡道
115.86133,30.71717,340828,安徽省,岳西县,安徽省安庆市岳西县冶溪镇板壁岩
121.84083,30.1455,900000,[],[],[]
113.19017000000001,31.96667,421321,湖北省,随县,湖北省随州市随县唐县镇132乡道
118.793,32.4375,320116,江苏省,六合区,江苏省南京市六合区马鞍街道353省道
121.85967,31.19583,900000,[],[],[]
117.018,30.564169999999997,340803,安徽省,大观区,安徽省安庆市大观区十里铺乡安庆大自然木业有限公司
122.16717,33.405499999999996,900000,[],[],[]
120.91749999999999,32.4405,320623,江苏省,如东县,江苏省南通市如东县洋口镇696乡道
115.72049999999999,30.36467,421126,湖北省,蕲春县,湖北省黄冈市蕲春县青石镇合盘冲
120.61017,33.7135,900000,[],[],[]
122.7085,31.475170000000002,900000,[],[],[]
115.56083,31.88967,411524,河南省,商城县,河南省信阳市商城县李集乡339省道
124.37083,32.166329999999995,900000,[],[],[]
113.40100000000001,31.86467,421321,湖北省,随县,湖北省随州市随县高城镇090乡道
121.20167000000001,31.595999999999997,320585,江苏省,太仓市,江苏省苏州市太仓市浮桥镇平江路
121.30682999999999,31.88383,320684,江苏省,海门市,江苏省南通市海门市三厂工业园区中兴四组
120.4635,30.52417,330483,浙江省,桐乡市,浙江省嘉兴市桐乡市崇福镇浙江圣瑞斯股份有限公司
114.14267,31.455,420922,湖北省,大悟县,湖北省孝感市大悟县芳畈镇马头山
117.56083,31.16267,340225,安徽省,无为县,安徽省芜湖市无为县蜀山镇周杨村
123.44517,30.63083,900000,[],[],[]
123.7255,33.92333,900000,[],[],[]
124.796,30.6885,900000,[],[],[]
118.19183000000001,33.66467,321324,江苏省,泗洪县,江苏省宿迁市泗洪县归仁镇364乡道
115.1725,31.10633,421181,湖北省,麻城市,湖北省黄冈市麻城市龟山镇徐家岗
113.15133,33.104330000000004,411327,河南省,社旗县,河南省南阳市社旗县下洼镇陈顶庄
116.71499999999999,32.69217,340421,安徽省,凤台县,安徽省淮南市凤台县李冲回族乡物流大道茅仙洞风景区
120.568,30.6935,330483,浙江省,桐乡市,浙江省嘉兴市桐乡市濮院镇嘉湖线
117.95333000000001,33.44133,341324,安徽省,泗县,安徽省宿州市泗县墩集镇陶牌坊
117.69467,32.76717,341126,安徽省,凤阳县,安徽省滁州市凤阳县总铺镇101省道
122.82383,32.283500000000004,900000,[],[],[]
113.03833,30.18917,421023,湖北省,监利县,湖北省荆州市监利县新沟镇G0421许广高速
117.84049999999999,31.62417,340181,安徽省,巢湖市,安徽省合肥市巢湖市卧牛山街道巢湖市弘峰水泥制造有限责任公司(西南门)
116.23683,31.873,341503,安徽省,裕安区,安徽省六安市裕安区罗集乡129乡道
122.875,32.32,900000,[],[],[]
122.75417,33.726,900000,[],[],[]
113.91600000000001,33.465830000000004,411721,河南省,西平县,河南省驻马店市西平县宋集镇金龙渠
120.48517000000001,30.491,330481,浙江省,海宁市,浙江省嘉兴市海宁市长安镇黄家角
120.81083,31.8935,320582,江苏省,张家港市,江苏省苏州市张家港市张家港市现代农业示范园区
119.53017,32.3635,321002,江苏省,广陵区,江苏省扬州市广陵区杭集镇利民路世纪尊园
113.16467,33.38833,411322,河南省,方城县,河南省南阳市方城县独树镇灵官殿
116.46082999999999,31.1905,341525,安徽省,霍山县,安徽省六安市霍山县东西溪乡香炉山
113.51083,33.62267,410422,河南省,叶县,河南省平顶山市叶县水寨乡前白观村
113.1585,32.76833,411328,河南省,唐河县,河南省南阳市唐河县少拜寺镇008县道
120.646,30.796,330411,浙江省,秀洲区,浙江省嘉兴市秀洲区新塍镇观音桥路
124.26683,30.531000000000002,900000,[],[],[]
113.5235,30.813329999999997,420981,湖北省,应城市,湖北省孝感市应城市陈河镇
122.14466999999999,30.81133,900000,[],[],[]
121.51183,32.2635,900000,[],[],[]
123.50833,31.775000000000002,900000,[],[],[]
116.33167,31.093329999999998,340828,安徽省,岳西县,安徽省安庆市岳西县黄尾镇罗家
120.42466999999999,33.96383,320924,江苏省,射阳县,江苏省盐城市射阳县射阳港经济区
124.046,33.85683,900000,[],[],[]
113.80017,33.4205,411721,河南省,西平县,河南省驻马店市西平县师灵镇小刘集
120.14,30.37133,330105,浙江省,拱墅区,浙江省杭州市拱墅区康桥街道大家·运河之星北区大家运河之星
123.06883,30.6525,900000,[],[],[]
121.58917,33.781330000000004,900000,[],[],[]
119.96667,32.77133,321281,江苏省,兴化市,江苏省泰州市兴化市茅山镇茅薛线
115.10749999999999,33.8185,411628,河南省,鹿邑县,河南省周口市鹿邑县任集乡007县道
122.2705,31.681,900000,[],[],[]
118.23583,30.09433,341003,安徽省,黄山区,安徽省黄山市黄山区汤口镇
120.66333,32.915,320904,江苏省,大丰区,江苏省盐城市大丰区大桥镇进步街
114.05749999999999,31.3385,420921,湖北省,孝昌县,湖北省孝感市孝昌县小河镇政通街147号
114.35883,31.50417,420922,湖北省,大悟县,湖北省孝感市大悟县彭店乡德广田
122.69183000000001,32.888000000000005,900000,[],[],[]
120.07133,31.366329999999998,320211,江苏省,滨湖区,江苏省无锡市滨湖区小焦山
122.2955,30.66433,900000,[],[],[]
116.04417,31.302500000000002,341524,安徽省,金寨县,安徽省六安市金寨县燕子河镇拐枣河
121.5555,30.315170000000002,900000,[],[],[]
114.2625,31.083,420116,湖北省,黄陂区,湖北省武汉市黄陂区李集街道茅屋里林场
119.6135,31.5405,320282,江苏省,宜兴市,江苏省无锡市宜兴市杨巷镇847乡道
117.16083,32.293330000000005,340121,安徽省,长丰县,安徽省合肥市长丰县义井乡周庄
123.71883,31.68917,900000,[],[],[]
119.2605,33.045500000000004,320831,江苏省,金湖县,江苏省淮安市金湖县银涂镇桂花四组
113.89133,32.851,411702,河南省,驿城区,河南省驻马店市驿城区胡庙乡010乡道
121.44167,33.068830000000005,900000,[],[],[]
123.613,30.65017,900000,[],[],[]
114.53717,30.49167,420115,湖北省,江夏区,湖北省武汉市江夏区豹澥街道九峰三路武汉未来科技城B区
121.67083,33.403,900000,[],[],[]
123.92582999999999,33.44,900000,[],[],[]
119.65417000000001,33.0535,321084,江苏省,高邮市,江苏省扬州市高邮市临泽镇十六湾
123.51433,30.369329999999998,900000,[],[],[]
123.70917,33.215500000000006,900000,[],[],[]
121.46799999999999,31.154169999999997,310115,上海市,浦东新区,上海市浦东新区三林镇黄浦江前滩休闲公园
120.20417,33.27133,320903,江苏省,盐都区,江苏省盐城市盐都区丁陆五组江苏省盐南高新区
115.46467,31.342499999999998,341524,安徽省,金寨县,安徽省六安市金寨县沙河乡六斗冲
119.52600000000001,33.87267,320826,江苏省,涟水县,江苏省淮安市涟水县黄营镇侯庄
117.51383,32.48517,341125,安徽省,定远县,安徽省滁州市定远县西卅店镇前伊
116.92099999999999,32.142500000000005,340422,安徽省,寿县,安徽省淮南市寿县刘岗镇梅新圩子
120.89,30.47183,330424,浙江省,海盐县,浙江省嘉兴市海盐县秦山街道嘉兴三官堂新材料有限公司
117.10499999999999,30.23217,341721,安徽省,东至县,安徽省池州市东至县张溪镇香木潭
116.23433,32.13183,341522,安徽省,霍邱县,安徽省六安市霍邱县岔路镇310省道
123.21016999999999,32.90633,900000,[],[],[]
114.01433,33.94267,411122,河南省,临颍县,河南省漯河市临颍县窝城镇秦庄
114.51017,30.91267,420116,湖北省,黄陂区,湖北省武汉市黄陂区蔡榨街道宋家田
115.41133,32.418499999999995,411527,河南省,淮滨县,河南省信阳市淮滨县淮滨县谷堆乡申湾
124.03833,31.1685,900000,[],[],[]
122.04267,33.85717,900000,[],[],[]
118.96267,30.619329999999998,341881,安徽省,宁国市,安徽省宣城市宁国市南山街道凤形路53号
115.5725,33.0805,341204,安徽省,颍泉区,安徽省阜阳市颍泉区闻集镇孟庄
124.21717,33.07217,900000,[],[],[]
123.28683,30.17517,900000,[],[],[]
118.68833000000001,30.20183,341824,安徽省,绩溪县,安徽省宣城市绩溪县金沙镇许家坟
116.16550000000001,31.24217,341525,安徽省,霍山县,安徽省六安市霍山县大化坪镇蛮人湾
123.25767,31.58083,900000,[],[],[]
117.9655,30.052500000000002,341023,安徽省,黟县,安徽省黄山市黟县宏村镇218省道
113.26517000000001,30.075499999999998,421083,湖北省,洪湖市,湖北省荆州市洪湖市戴家场镇014乡道
118.62416999999999,30.903,341802,安徽省,宣州区,安徽省宣城市宣州区寒亭镇铁冲
123.035,30.5625,900000,[],[],[]
116.645,33.489169999999994,340621,安徽省,濉溪县,安徽省淮北市濉溪县五沟镇xinhui石化公司加油站
113.57600000000001,30.91183,420981,湖北省,应城市,湖北省孝感市应城市黄滩镇道士塆
124.63767,32.464670000000005,900000,[],[],[]
122.51833,32.27083,900000,[],[],[]
123.8175,31.05017,900000,[],[],[]
121.66767,31.94433,320681,江苏省,启东市,江苏省南通市启东市南阳镇悦兴八组
122.27000000000001,33.43767,900000,[],[],[]
117.88933,30.3205,341722,安徽省,石台县,安徽省池州市石台县七都镇325省道
119.25333,31.8535,321183,江苏省,句容市,江苏省镇江市句容市茅山镇上岗南
117.2105,32.13217,340121,安徽省,长丰县,安徽省合肥市长丰县陶楼镇朱祠堂
120.90633000000001,33.9005,900000,[],[],[]
117.46682999999999,32.263329999999996,341125,安徽省,定远县,安徽省滁州市定远县蒋集镇戴岗村
115.66017,33.9305,341602,安徽省,谯城区,安徽省亳州市谯城区魏岗镇009县道
115.71849999999999,33.96667,341602,安徽省,谯城区,安徽省亳州市谯城区古井镇031乡道
115.03217000000001,33.75017,411626,河南省,淮阳区,河南省周口市淮阳区葛店乡栗庄
123.77600000000001,32.0375,900000,[],[],[]
119.5005,33.78633,320826,江苏省,涟水县,江苏省淮安市涟水县黄营镇卢锹线
114.55417,31.38217,421122,湖北省,红安县,湖北省黄冈市红安县华河镇七家院
117.96249999999999,30.48583,341003,安徽省,黄山区,安徽省黄山市黄山区永丰乡大马鞍
117.59217,30.325999999999997,341702,安徽省,贵池区,安徽省池州市贵池区棠溪镇江家冲
115.50717,30.88433,421123,湖北省,罗田县,湖北省黄冈市罗田县大河岸镇静平寨
122.4055,33.26083,900000,[],[],[]
122.68050000000001,31.06333,900000,[],[],[]
119.38082999999999,32.0705,321112,江苏省,丹徒区,江苏省镇江市丹徒区上党镇018乡道
118.226,31.771330000000003,340523,安徽省,和县,安徽省马鞍山市和县西埠镇徐洼
120.46433,32.330999999999996,320682,江苏省,如皋市,江苏省南通市如皋市搬经镇谢万线
119.0185,30.323,341881,安徽省,宁国市,安徽省宣城市宁国市南极乡石塔塆岭
117.603,31.209329999999998,340225,安徽省,无为县,安徽省芜湖市无为县蜀山镇陶洪
113.13132999999999,32.45917,411330,河南省,桐柏县,河南省南阳市桐柏县程湾镇中石步河
117.86433,31.295170000000002,340225,安徽省,无为县,安徽省芜湖市无为县赫店镇任咀
124.36267,31.581,900000,[],[],[]
121.3335,32.208330000000004,320623,江苏省,如东县,江苏省南通市如东县大豫镇毛竹桥村
116.89,30.067169999999997,341721,安徽省,东至县,安徽省池州市东至县香隅镇六老下
116.956,31.36083,341523,安徽省,舒城县,安徽省六安市舒城县南港镇大窑
122.17433,32.261669999999995,900000,[],[],[]
119.19583,32.43383,321081,江苏省,仪征市,江苏省扬州市仪征市陈集镇333省道
121.26717000000001,30.368,330282,浙江省,慈溪市,浙江省宁波市慈溪市庵东镇十一塘路
118.66917,32.7535,320830,江苏省,盱眙县,江苏省淮安市盱眙县旧铺镇人民村
115.51333000000001,31.91683,411524,河南省,商城县,河南省信阳市商城县李集乡007乡道
115.91267,32.603,341225,安徽省,阜南县,安徽省阜阳市阜南县郜台乡065乡道
114.13417,33.711330000000004,411622,河南省,西华县,河南省周口市西华县奉母镇001乡道
123.02267,33.418,900000,[],[],[]
115.76167,30.4375,421126,湖北省,蕲春县,湖北省黄冈市蕲春县张榜镇岗上
115.28967,33.175169999999994,411624,河南省,沈丘县,河南省周口市沈丘县冯营乡李庙村
120.64166999999999,31.95967,320582,江苏省,张家港市,江苏省苏州市张家港市锦丰镇锦中路66号锦丰人民医院
124.6155,32.76267,900000,[],[],[]
123.73967,30.71717,900000,[],[],[]
115.36267,32.65583,341225,安徽省,阜南县,安徽省阜阳市阜南县王堰镇后新庄村
118.35249999999999,31.25133,340203,安徽省,弋江区,安徽省芜湖市弋江区白马街道李家潭
113.1225,31.10967,420882,湖北省,京山市,湖北省荆门市京山市新市镇七里冲
124.018,31.8035,900000,[],[],[]
118.441,30.63133,341823,安徽省,泾县,安徽省宣城市泾县泾川镇042乡道
114.96583,32.28333,411528,河南省,息县,河南省信阳市息县临河乡占庄
117.2805,32.21267,340121,安徽省,长丰县,安徽省合肥市长丰县下塘镇安徽省凯旋工作犬训练基地
122.60916999999999,33.91,900000,[],[],[]
121.56417,33.65683,900000,[],[],[]
116.69167,30.50133,340822,安徽省,怀宁县,安徽省安庆市怀宁县黄龙镇杨湾
118.16767,33.518,321324,江苏省,泗洪县,江苏省宿迁市泗洪县重岗街道袁集居委会
122.54267,30.30633,900000,[],[],[]
124.43217000000001,33.36933,900000,[],[],[]
124.80633,33.59083,900000,[],[],[]
124.96300000000001,32.365500000000004,900000,[],[],[]
118.3855,33.45217,321324,江苏省,泗洪县,江苏省宿迁市泗洪县洪泽湖农场三排干河路
121.266,31.686329999999998,310151,上海市,崇明区,上海市崇明区庙镇
114.11683,33.04467,411727,河南省,汝南县,河南省驻马店市汝南县罗店镇吕楼
115.45433,31.104670000000002,421123,湖北省,罗田县,湖北省黄冈市罗田县胜利镇树林湾
121.20683,31.68017,320585,江苏省,太仓市,江苏省苏州市太仓市浮桥镇
114.60333,33.216,411722,河南省,上蔡县,河南省驻马店市上蔡县和店镇党庄
122.0955,31.766,900000,[],[],[]
123.51083,32.31683,900000,[],[],[]
113.87017,33.36683,411721,河南省,西平县,河南省驻马店市西平县谭店乡桂河东村
123.85933,31.541330000000002,900000,[],[],[]
115.66749999999999,30.361,421126,湖北省,蕲春县,湖北省黄冈市蕲春县青石镇龙凼沟
121.25767,30.76433,310116,上海市,金山区,上海市金山区金山卫镇S19新卫高速
115.371,32.79383,341221,安徽省,临泉县,安徽省阜阳市临泉县滑集镇金梁庄村
115.17083,31.5635,421181,湖北省,麻城市,湖北省黄冈市麻城市福田河镇东河
121.51267,31.070829999999997,310112,上海市,闵行区,上海市闵行区浦江镇程文商务中心(竹园路)588创意园虎跃文化产业园
113.40583000000001,30.71417,429006,湖北省,天门市,湖北省天门市卢市镇刘家老塆
115.08933,31.233,421181,湖北省,麻城市,湖北省黄冈市麻城市阎家河镇138乡道
114.05682999999999,30.91017,420902,湖北省,孝南区,湖北省孝感市孝南区孝南区三汊镇吴毛家湾
124.61267,31.115,900000,[],[],[]
119.36583,31.29167,320481,江苏省,溧阳市,江苏省常州市溧阳市社渚镇溧阳市生态农业开发有限公司
123.6185,33.606,900000,[],[],[]
114.95683,32.965,341221,安徽省,临泉县,安徽省阜阳市临泉县庙岔镇012乡道
116.53333,32.22167,340422,安徽省,寿县,安徽省淮南市寿县张李乡006县道
124.26383,33.168499999999995,900000,[],[],[]
118.75383,31.132669999999997,341802,安徽省,宣州区,安徽省宣城市宣州区养贤乡322省道
119.12133,31.260830000000002,341821,安徽省,郎溪县,安徽省宣城市郎溪县梅渚镇南下定线
121.58682999999999,32.47383,900000,[],[],[]
116.40383,33.93017,411481,河南省,永城市,河南省商丘市永城市城关镇325省道日月湖风景区
115.71767,33.24183,341222,安徽省,太和县,安徽省阜阳市太和县郭庙乡老郭寨
113.62416999999999,32.793,411726,河南省,泌阳县,河南省驻马店市泌阳县铜山乡前银洞
122.52133,32.0625,900000,[],[],[]
119.78217000000001,31.866329999999998,320411,江苏省,新北区,江苏省常州市新北区奔牛镇薛家塘
120.723,30.34,330481,浙江省,海宁市,浙江省嘉兴市海宁市黄湾镇
122.13517,32.4575,900000,[],[],[]
116.2055,30.23883,340826,安徽省,宿松县,安徽省安庆市宿松县河塌乡祝家屋
118.51133,30.74417,341823,安徽省,泾县,安徽省宣城市泾县琴溪镇陶窑村
121.96082999999999,31.117169999999998,900000,[],[],[]
118.2375,31.6035,340523,安徽省,和县,安徽省马鞍山市和县姥桥镇037县道
117.63517,31.639329999999998,340181,安徽省,巢湖市,安徽省合肥市巢湖市烔炀镇滨湖大道
124.53417,31.39183,900000,[],[],[]
120.156,32.41133,321204,江苏省,姜堰区,江苏省泰州市姜堰区梁徐镇东官路
113.88467,32.69333,411725,河南省,确山县,河南省驻马店市确山县瓦岗镇横岭沟
115.87467,32.041830000000004,411525,河南省,固始县,河南省信阳市固始县张广庙镇周黑楼
119.37,30.2105,330112,浙江省,临安区,浙江省杭州市临安区于潜镇张家
124.91167,30.07267,900000,[],[],[]
117.2825,30.195999999999998,341721,安徽省,东至县,安徽省池州市东至县
124.18083,33.214330000000004,900000,[],[],[]
122.42049999999999,31.33833,900000,[],[],[]
120.03767,33.0105,321281,江苏省,兴化市,江苏省泰州市兴化市林湖乡魏庄六村九组
114.94550000000001,33.1325,341221,安徽省,临泉县,安徽省阜阳市临泉县关庙镇小魏营
113.71517,33.10967,411728,河南省,遂平县,河南省驻马店市遂平县查岈山风景区大块地
122.06467,33.66683,900000,[],[],[]
119.86516999999999,30.48633,330521,浙江省,德清县,浙江省湖州市德清县武康镇方家山
115.05082999999999,30.120829999999998,420281,湖北省,大冶市,湖北省黄石市大冶市金山街道体育西路黄石市奥林匹克体育中心
113.4625,31.81167,421303,湖北省,曾都区,湖北省随州市曾都区万店镇柏林岗
115.156,30.689329999999998,421125,湖北省,浠水县,湖北省黄冈市浠水县团陂镇军田边
123.82467,30.71333,900000,[],[],[]
124.53917,30.120829999999998,900000,[],[],[]
116.0405,31.25133,341525,安徽省,霍山县,安徽省六安市霍山县漫水河镇横店子
117.19017000000001,33.71517,341302,安徽省,埇桥区,安徽省宿州市埇桥区蒿沟乡034县道
120.23767000000001,33.17467,320904,江苏省,大丰区,江苏省盐城市大丰区刘庄镇李家八组
115.14466999999999,31.260170000000002,421181,湖北省,麻城市,湖北省黄冈市麻城市三河口镇雷家冲
114.7955,33.404669999999996,411681,河南省,项城市,河南省周口市项城市南顿镇齐坡村
113.96883,30.663,420114,湖北省,蔡甸区,湖北省武汉市蔡甸区张湾街道后河岭
123.18583000000001,32.18183,900000,[],[],[]
117.40933000000001,33.65517,341323,安徽省,灵璧县,安徽省宿州市灵璧县杨疃镇S04泗宿高速
119.25717,33.394330000000004,320803,江苏省,淮安区,江苏省淮安市淮安区平桥镇杨大庄
124.07467,32.63167,900000,[],[],[]
113.8235,31.20467,420982,湖北省,安陆市,湖北省孝感市安陆市李店镇学堂塆
120.13517,30.95517,320506,江苏省,吴中区,江苏省苏州市吴中区临湖镇湖州太湖旅游度假区
123.95933000000001,32.103500000000004,900000,[],[],[]
116.47332999999999,30.383499999999998,340825,安徽省,太湖县,安徽省安庆市太湖县新仓镇叶家楼
124.915,30.623829999999998,900000,[],[],[]
116.73967,33.316,341622,安徽省,蒙城县,安徽省亳州市蒙城县板桥集镇038县道
113.55499999999999,33.9605,411025,河南省,襄城县,河南省许昌市襄城县汾陈乡024乡道
116.321,33.186,341623,安徽省,利辛县,安徽省亳州市利辛县中疃镇305省道
117.2325,32.90717,340304,安徽省,禹会区,安徽省蚌埠市禹会区秦集镇天河鱼场
116.415,31.616,341503,安徽省,裕安区,安徽省六安市裕安区苏埠镇吴院子
117.96383,33.2535,321324,江苏省,泗洪县,江苏省宿迁市泗洪县天岗湖乡青姚线
118.17466999999999,31.590999999999998,340523,安徽省,和县,安徽省马鞍山市和县功桥镇桂黄严赵
114.36917,30.370829999999998,420115,湖北省,江夏区,湖北省武汉市江夏区江夏区经济开发区庙山街道幸福三路
120.5325,32.663329999999995,320981,江苏省,东台市,江苏省盐城市东台市富安镇宝塔五组
120.345,33.511829999999996,320924,江苏省,射阳县,江苏省盐城市射阳县特庸镇联心五组
116.23767000000001,31.956329999999998,341503,安徽省,裕安区,安徽省六安市裕安区罗集乡126乡道
119.34217,32.75417,321084,江苏省,高邮市,江苏省扬州市高邮市送桥镇万庄
114.21167,30.29017,420115,湖北省,江夏区,湖北省武汉市江夏区郑店街道刘家湾
116.688,32.022169999999996,340422,安徽省,寿县,安徽省淮南市寿县茶庵镇145乡道
121.616,30.6355,900000,[],[],[]
113.71549999999999,33.62217,411121,河南省,舞阳县,河南省漯河市舞阳县侯集镇张湾
118.07333,30.731830000000002,341723,安徽省,青阳县,安徽省池州市青阳县乔木乡杜家村
122.615,33.87133,900000,[],[],[]
114.76933000000001,31.3925,421122,湖北省,红安县,湖北省黄冈市红安县七里坪镇030乡道
117.28417,33.7635,341302,安徽省,埇桥区,安徽省宿州市埇桥区桃沟乡桃时路
124.55333,33.53383,900000,[],[],[]
113.76100000000001,32.97017,411702,河南省,驿城区,河南省驻马店市驿城区老河乡何竹园
123.80183,31.2555,900000,[],[],[]
119.6305,33.94333,320826,江苏省,涟水县,江苏省淮安市涟水县石湖镇果园社区
114.5105,31.108330000000002,420116,湖北省,黄陂区,湖北省武汉市黄陂区木兰乡030乡道
118.2385,30.965,340223,安徽省,南陵县,安徽省芜湖市南陵县工山镇西岭
114.175,30.130499999999998,420115,湖北省,江夏区,湖北省武汉市江夏区法泗街道下六股
122.41633,31.96333,900000,[],[],[]
116.11082999999999,30.263,340826,安徽省,宿松县,安徽省安庆市宿松县破凉镇006乡道
115.0155,32.91583,411729,河南省,新蔡县,河南省驻马店市新蔡县韩集镇后李港沿
120.09167,31.97417,321282,江苏省,靖江市,江苏省泰州市靖江市新桥镇草滩圩
120.04383,33.60917,320925,江苏省,建湖县,江苏省盐城市建湖县上冈镇川洋河桥
117.83433,32.866,341126,安徽省,凤阳县,安徽省滁州市凤阳县小溪河镇史家圩
114.88382999999999,32.5635,411528,河南省,息县,河南省信阳市息县东岳镇大胡庄
120.1225,31.616,320206,江苏省,惠山区,江苏省无锡市惠山区阳山镇惠山区阳山镇晓江橡塑模具制品厂
115.64017,30.610000000000003,421124,湖北省,英山县,湖北省黄冈市英山县南河镇单屋塆
113.166,32.13667,421321,湖北省,随县,湖北省随州市随县吴山镇碾子地
114.81582999999999,31.518,411523,河南省,新县,河南省信阳市新县箭厂河乡黄泥塝
118.24083,30.7255,340223,安徽省,南陵县,安徽省芜湖市南陵县三里镇025乡道
116.4535,32.36967,341522,安徽省,霍邱县,安徽省六安市霍邱县潘集镇倪家洼
119.68517000000001,33.56383,320923,江苏省,阜宁县,江苏省盐城市阜宁县东沟镇深海桥
114.06267,31.488500000000002,421381,湖北省,广水市,湖北省随州市广水市杨寨镇二家塆
121.97099999999999,32.30417,900000,[],[],[]
116.08017,30.66417,340825,安徽省,太湖县,安徽省安庆市太湖县牛镇镇胡家屋
118.92183,31.66433,320117,江苏省,溧水区,江苏省南京市溧水区石湫街道太平线
118.36216999999999,30.55883,341823,安徽省,泾县,安徽省宣城市泾县黄村镇
123.75633,33.1675,900000,[],[],[]
115.81467,31.741,341524,安徽省,金寨县,安徽省六安市金寨县全军乡张岭湾
118.80767,31.09267,341802,安徽省,宣州区,安徽省宣城市宣州区朱桥乡宣狸路
122.066,33.07433,900000,[],[],[]
115.38132999999999,33.60017,411625,河南省,郸城县,河南省周口市郸城县丁村乡王士庄
119.94467,33.8585,320922,江苏省,滨海县,江苏省盐城市滨海县正红镇华滩
